instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,rental_category,temp_category,wind_category,day_category
12161,2012-05-26,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,100,151,251,Medium,Warm,Light,Weekend
12162,2012-05-26,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,86,118,204,Medium,Warm,Light,Weekend
12163,2012-05-26,2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,36,114,150,Medium,Warm,Light,Weekend
12164,2012-05-27,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89,137,Medium,Warm,Light,Weekday
12165,2012-05-27,2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,17,61,78,Low,Warm,Light,Weekday
12166,2012-05-27,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,16,45,61,Low,Warm,Light,Weekday
12167,2012-05-27,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,11,25,36,Low,Warm,Light,Weekday
12168,2012-05-27,2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,4,7,11,Very Low,Warm,Light,Weekday
12169,2012-05-27,2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,2,5,7,Very Low,Warm,Light,Weekday
12170,2012-05-27,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,8,14,22,Low,Warm,Light,Weekday
12171,2012-05-27,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,22,30,52,Low,Warm,Light,Weekday
12172,2012-05-27,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,69,82,151,Medium,Warm,Light,Weekday
12173,2012-05-27,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,130,140,270,Medium,Warm,Light,Weekday
12174,2012-05-27,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,209,215,424,High,Warm,Light,Weekday
12175,2012-05-27,2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,268,251,519,High,Warm,Light,Weekday
12176,2012-05-27,2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,301,269,570,High,Warm,Light,Weekday
12177,2012-05-27,2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,270,228,498,High,Warm,Light,Weekday
12178,2012-05-27,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,317,230,547,High,Warm,Light,Weekday
12179,2012-05-27,2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,290,245,535,High,Warm,Light,Weekday
12180,2012-05-27,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,258,243,501,High,Warm,Light,Weekday
12181,2012-05-27,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,275,247,522,High,Warm,Light,Weekday
12182,2012-05-27,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,266,252,518,High,Warm,Light,Weekday
12183,2012-05-27,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,230,212,442,High,Warm,Light,Weekday
12184,2012-05-27,2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,168,224,392,High,Warm,Light,Weekday
12185,2012-05-27,2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,64,79,143,Medium,Warm,Moderate,Weekday
12186,2012-05-27,2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,9,50,59,Low,Warm,Calm,Weekday
12187,2012-05-27,2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,31,65,96,Low,Warm,Light,Weekday
12188,2012-05-28,2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,21,44,65,Low,Warm,Light,Weekday
12189,2012-05-28,2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,14,45,59,Low,Warm,Light,Weekday
12190,2012-05-28,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,20,28,48,Low,Mild,Light,Weekday
12191,2012-05-28,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,6,12,18,Very Low,Warm,Light,Weekday
12192,2012-05-28,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,2,4,6,Very Low,Mild,Light,Weekday
12193,2012-05-28,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,4,5,9,Very Low,Mild,Light,Weekday
12194,2012-05-28,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,6,14,20,Very Low,Warm,Light,Weekday
12195,2012-05-28,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,24,43,67,Low,Warm,Light,Weekday
12196,2012-05-28,2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,62,93,155,Medium,Warm,Calm,Weekday
12197,2012-05-28,2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,121,142,263,Medium,Warm,Calm,Weekday
12198,2012-05-28,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,189,175,364,High,Warm,Calm,Weekday
12199,2012-05-28,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,254,222,476,High,Warm,Light,Weekday
12200,2012-05-28,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,233,292,525,High,Warm,Light,Weekday
12201,2012-05-28,2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,272,284,556,High,Warm,Light,Weekday
12202,2012-05-28,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,238,227,465,High,Warm,Light,Weekday
12203,2012-05-28,2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,181,279,460,High,Hot,Light,Weekday
12204,2012-05-28,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,223,278,501,High,Hot,Moderate,Weekday
12205,2012-05-28,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,158,247,405,High,Hot,Light,Weekday
12206,2012-05-28,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,132,251,383,High,Warm,Light,Weekday
12207,2012-05-28,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,148,247,395,High,Warm,Light,Weekday
12208,2012-05-28,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,114,203,317,High,Warm,Light,Weekday
12209,2012-05-28,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,66,181,247,Medium,Warm,Light,Weekday
12210,2012-05-28,2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,47,110,157,Medium,Warm,Light,Weekday
12211,2012-05-28,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,22,60,82,Low,Warm,Light,Weekday
12212,2012-05-29,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,12,33,45,Low,Warm,Light,Weekday
12213,2012-05-29,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,1,13,14,Very Low,Warm,Light,Weekday
12214,2012-05-29,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,0,8,8,Very Low,Warm,Light,Weekday
12215,2012-05-29,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,1,2,3,Very Low,Warm,Light,Weekday
12216,2012-05-29,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5,5,Very Low,Warm,Light,Weekday
12217,2012-05-29,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,1,32,33,Low,Warm,Light,Weekday
12218,2012-05-29,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,9,145,154,Medium,Warm,Light,Weekday
12219,2012-05-29,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,19,431,450,High,Warm,Light,Weekday
12220,2012-05-29,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588,634,Very High,Warm,Light,Weekday
12221,2012-05-29,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,26,231,257,Medium,Warm,Light,Weekday
12222,2012-05-29,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,67,116,183,Medium,Warm,Light,Weekday
12223,2012-05-29,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,50,147,197,Medium,Warm,Light,Weekday
12224,2012-05-29,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,56,181,237,Medium,Warm,Moderate,Weekday
12225,2012-05-29,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,63,176,239,Medium,Hot,Moderate,Weekday
12226,2012-05-29,2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,80,158,238,Medium,Hot,Moderate,Weekday
12227,2012-05-29,2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,71,185,256,Medium,Hot,Moderate,Weekday
12228,2012-05-29,2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,73,320,393,High,Hot,Moderate,Weekday
12229,2012-05-29,2,1,5,17,0,2,1,1,0.82,0.7576,0.46,0.4179,107,674,781,Very High,Hot,Moderate,Weekday
12230,2012-05-29,2,1,5,18,0,2,1,1,0.8,0.7424,0.49,0.4925,78,632,710,Very High,Warm,Moderate,Weekday
12231,2012-05-29,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,69,457,526,High,Warm,Moderate,Weekday
12232,2012-05-29,2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,36,168,204,Medium,Warm,Strong,Weekday
12233,2012-05-29,2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,3,68,71,Low,Mild,Moderate,Weekday
12234,2012-05-29,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,2,53,55,Low,Warm,Calm,Weekday
12235,2012-05-29,2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,10,40,50,Low,Warm,Calm,Weekday
12236,2012-05-30,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,4,32,36,Low,Warm,Light,Weekday
12237,2012-05-30,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,0,4,4,Very Low,Warm,Light,Weekday
12238,2012-05-30,2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,1,4,5,Very Low,Warm,Calm,Weekday
12239,2012-05-30,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,0,5,5,Very Low,Warm,Light,Weekday
12240,2012-05-30,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,0,6,6,Very Low,Warm,Light,Weekday
12241,2012-05-30,2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,1,40,41,Low,Warm,Light,Weekday
12242,2012-05-30,2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,5,139,144,Medium,Mild,Light,Weekday
12243,2012-05-30,2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,14,469,483,High,Mild,Light,Weekday
12244,2012-05-30,2,1,5,8,0,3,1,2,0.6,0.5909,0.73,0.1642,29,642,671,Very High,Mild,Light,Weekday
12245,2012-05-30,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,23,282,305,High,Warm,Light,Weekday
12246,2012-05-30,2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,39,138,177,Medium,Warm,Light,Weekday
12247,2012-05-30,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,53,155,208,Medium,Warm,Light,Weekday
12248,2012-05-30,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,33,220,253,Medium,Warm,Calm,Weekday
12249,2012-05-30,2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,53,236,289,Medium,Warm,Calm,Weekday
12250,2012-05-30,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,44,208,252,Medium,Warm,Light,Weekday
12251,2012-05-30,2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,54,221,275,Medium,Warm,Light,Weekday
12252,2012-05-30,2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,46,352,398,High,Warm,Light,Weekday
12253,2012-05-30,2,1,5,17,0,3,1,1,0.74,0.6667,0.48,0.0896,83,756,839,Very High,Warm,Calm,Weekday
12254,2012-05-30,2,1,5,18,0,3,1,1,0.74,0.6667,0.48,0.1642,50,746,796,Very High,Warm,Light,Weekday
12255,2012-05-30,2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,50,506,556,High,Warm,Light,Weekday
12256,2012-05-30,2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,57,374,431,High,Mild,Light,Weekday
12257,2012-05-30,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,41,263,304,High,Warm,Light,Weekday
12258,2012-05-30,2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,26,191,217,Medium,Warm,Light,Weekday
12259,2012-05-30,2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,39,121,160,Medium,Warm,Light,Weekday
12260,2012-05-31,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,13,48,61,Low,Warm,Light,Weekday
12261,2012-05-31,2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,4,22,26,Low,Warm,Calm,Weekday
12262,2012-05-31,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,6,8,14,Very Low,Warm,Calm,Weekday
12263,2012-05-31,2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,0,8,8,Very Low,Warm,Calm,Weekday
12264,2012-05-31,2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,0,8,8,Very Low,Warm,Calm,Weekday
12265,2012-05-31,2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,1,32,33,Low,Warm,Light,Weekday
12266,2012-05-31,2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,7,171,178,Medium,Mild,Light,Weekday
12267,2012-05-31,2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,18,489,507,High,Mild,Light,Weekday
12268,2012-05-31,2,1,5,8,0,4,1,1,0.62,0.6212,0.57,0.2537,18,675,693,Very High,Warm,Light,Weekday
12269,2012-05-31,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,47,264,311,High,Warm,Light,Weekday
12270,2012-05-31,2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,65,155,220,Medium,Warm,Moderate,Weekday
12271,2012-05-31,2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,65,153,218,Medium,Warm,Light,Weekday
12272,2012-05-31,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,62,230,292,Medium,Warm,Light,Weekday
12273,2012-05-31,2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,77,216,293,Medium,Warm,Light,Weekday
12274,2012-05-31,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,61,193,254,Medium,Warm,Light,Weekday
12275,2012-05-31,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,81,209,290,Medium,Warm,Light,Weekday
12276,2012-05-31,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,103,384,487,High,Warm,Light,Weekday
12277,2012-05-31,2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,85,742,827,Very High,Warm,Light,Weekday
12278,2012-05-31,2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,85,700,785,Very High,Warm,Light,Weekday
12279,2012-05-31,2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,104,487,591,High,Warm,Light,Weekday
12280,2012-05-31,2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,88,391,479,High,Warm,Light,Weekday
12281,2012-05-31,2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,41,318,359,High,Warm,Light,Weekday
12282,2012-05-31,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,43,221,264,Medium,Warm,Light,Weekday
12283,2012-05-31,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,26,114,140,Medium,Warm,Light,Weekday
12284,2012-06-01,2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,10,76,86,Low,Warm,Light,Weekend
12285,2012-06-01,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,0,34,34,Low,Warm,Light,Weekend
12286,2012-06-01,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,3,13,16,Very Low,Warm,Light,Weekend
12287,2012-06-01,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,0,4,4,Very Low,Warm,Calm,Weekend
12288,2012-06-01,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,1,5,6,Very Low,Warm,Calm,Weekend
12289,2012-06-01,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41,45,Low,Warm,Calm,Weekend
12290,2012-06-01,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,5,136,141,Medium,Warm,Light,Weekend
12291,2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,33,369,402,High,Warm,Light,Weekend
12292,2012-06-01,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,19,675,694,Very High,Warm,Light,Weekend
12293,2012-06-01,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,24,274,298,Medium,Warm,Light,Weekend
12294,2012-06-01,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155,204,Medium,Warm,Light,Weekend
12295,2012-06-01,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,42,193,235,Medium,Warm,Light,Weekend
12296,2012-06-01,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,72,238,310,High,Warm,Moderate,Weekend
12297,2012-06-01,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,76,240,316,High,Warm,Light,Weekend
12298,2012-06-01,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,55,199,254,Medium,Warm,Light,Weekend
12299,2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258,Medium,Warm,Light,Weekend
12300,2012-06-01,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,36,186,222,Medium,Warm,Moderate,Weekend
12301,2012-06-01,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,25,202,227,Medium,Warm,Light,Weekend
12302,2012-06-01,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100,110,Medium,Warm,Moderate,Weekend
12303,2012-06-01,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41,45,Low,Warm,Moderate,Weekend
12304,2012-06-01,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,38,39,Low,Warm,Light,Weekend
12305,2012-06-01,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,12,73,85,Low,Warm,Light,Weekend
12306,2012-06-01,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,22,23,Low,Mild,Light,Weekend
12307,2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73,Low,Mild,Light,Weekend
12308,2012-06-02,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,5,81,86,Low,Mild,Light,Weekend
12309,2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61,76,Low,Mild,Light,Weekend
12310,2012-06-02,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,3,38,41,Low,Mild,Calm,Weekend
12311,2012-06-02,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,8,18,26,Low,Mild,Light,Weekend
12312,2012-06-02,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,11,13,Very Low,Mild,Light,Weekend
12313,2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12,Very Low,Mild,Light,Weekend
12314,2012-06-02,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,5,31,36,Low,Mild,Light,Weekend
12315,2012-06-02,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77,86,Low,Mild,Light,Weekend
12316,2012-06-02,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,30,180,210,Medium,Mild,Light,Weekend
12317,2012-06-02,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,89,243,332,High,Mild,Light,Weekend
12318,2012-06-02,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,145,348,493,High,Mild,Light,Weekend
12319,2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357,536,High,Mild,Light,Weekend
12320,2012-06-02,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,250,418,668,Very High,Warm,Moderate,Weekend
12321,2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400,679,Very High,Warm,Light,Weekend
12322,2012-06-02,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,259,388,647,Very High,Warm,Light,Weekend
12323,2012-06-02,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,297,405,702,Very High,Warm,Light,Weekend
12324,2012-06-02,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,275,369,644,Very High,Warm,Light,Weekend
12325,2012-06-02,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0.0,248,338,586,High,Warm,Calm,Weekend
12326,2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,171,341,512,High,Warm,Calm,Weekend
12327,2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369,554,High,Warm,Light,Weekend
12328,2012-06-02,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260,399,High,Warm,Light,Weekend
12329,2012-06-02,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220,316,High,Mild,Light,Weekend
12330,2012-06-02,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,52,176,228,Medium,Mild,Light,Weekend
12331,2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185,238,Medium,Mild,Light,Weekend
12332,2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169,Medium,Mild,Light,Weekday
12333,2012-06-03,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,21,100,121,Medium,Mild,Light,Weekday
12334,2012-06-03,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,22,67,89,Low,Mild,Light,Weekday
12335,2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,Low,Mild,Light,Weekday
12336,2012-06-03,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12,13,Very Low,Mild,Calm,Weekday
12337,2012-06-03,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,1,11,12,Very Low,Mild,Calm,Weekday
12338,2012-06-03,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,6,16,22,Low,Mild,Light,Weekday
12339,2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29,35,Low,Mild,Light,Weekday
12340,2012-06-03,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,30,110,140,Medium,Mild,Calm,Weekday
12341,2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230,300,Medium,Mild,Light,Weekday
12342,2012-06-03,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404,High,Warm,Light,Weekday
12343,2012-06-03,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312,511,High,Warm,Light,Weekday
12344,2012-06-03,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,276,408,684,Very High,Warm,Light,Weekday
12345,2012-06-03,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,265,421,686,Very High,Warm,Light,Weekday
12346,2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678,Very High,Warm,Moderate,Weekday
12347,2012-06-03,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0.0,236,408,644,Very High,Warm,Calm,Weekday
12348,2012-06-03,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,226,436,662,Very High,Warm,Light,Weekday
12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386,578,High,Warm,Light,Weekday
12350,2012-06-03,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,153,343,496,High,Warm,Light,Weekday
12351,2012-06-03,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337,453,High,Warm,Light,Weekday
12352,2012-06-03,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,84,230,314,High,Warm,Light,Weekday
12353,2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180,246,Medium,Warm,Light,Weekday
12354,2012-06-03,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,61,165,226,Medium,Warm,Moderate,Weekday
12355,2012-06-03,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82,108,Medium,Mild,Light,Weekday
12356,2012-06-04,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,11,38,49,Low,Mild,Calm,Weekday
12357,2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10,14,Very Low,Mild,Light,Weekday
12358,2012-06-04,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,1,10,11,Very Low,Mild,Light,Weekday
12359,2012-06-04,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,0,5,5,Very Low,Mild,Light,Weekday
12360,2012-06-04,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6,8,Very Low,Mild,Calm,Weekday
12361,2012-06-04,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,2,33,35,Low,Mild,Calm,Weekday
12362,2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,135,139,Medium,Mild,Calm,Weekday
12363,2012-06-04,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,13,504,517,High,Mild,Light,Weekday
12364,2012-06-04,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,22,643,665,Very High,Mild,Light,Weekday
12365,2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282,Medium,Warm,Light,Weekday
12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187,Medium,Warm,Moderate,Weekday
12367,2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,71,168,239,Medium,Warm,Moderate,Weekday
12368,2012-06-04,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,62,220,282,Medium,Warm,Moderate,Weekday
12369,2012-06-04,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,85,189,274,Medium,Warm,Moderate,Weekday
12370,2012-06-04,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,84,186,270,Medium,Warm,Moderate,Weekday
12371,2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,77,215,292,Medium,Warm,Light,Weekday
12372,2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448,High,Warm,Moderate,Weekday
